Customer_ID,Age,Annual_Income,Loan_Amount,Debt_Ratio,Monthly_Income,Number_of_Open_Credit_Lines,Number_of_Late_Payments,Credit_Utilization_%,Defaults
16408,63,98411,2903,0.49,3837,13,6,19.08,0
16409,33,30686,36344,0.47,3316,11,6,39.39,0
16410,48,37536,48491,0.26,6701,8,0,97.53,0
16411,29,54062,37877,0.39,11846,8,2,30.27,1
16412,40,68216,21998,0.25,3302,9,8,15.36,0
16413,39,45041,19319,0.69,3310,1,5,14.96,0
16414,68,51653,34383,0.26,7549,5,3,34.78,0
16415,59,41673,22441,0.59,3421,5,7,54.54,0
16416,32,30367,11642,0.32,7929,7,6,34.19,0
16417,35,39629,12776,0.63,6216,11,9,35.28,0
16418,51,140756,25862,0.53,2227,8,5,84.83,1
16419,34,131641,32103,0.44,9912,11,3,79.02,1
16420,31,108636,12510,0.64,6377,7,3,37.98,0
16421,46,92190,35691,0.43,9549,6,7,41.04,0
16422,62,45063,14402,0.76,5672,4,2,97.27,1
16423,47,39322,7455,0.68,9394,9,8,95.51,1
16424,31,104546,41372,0.53,4152,2,7,97.58,0
16425,58,135637,41920,0.8,11058,6,3,94.53,0
16426,54,32693,3773,0.76,10023,10,2,66.53,0
16427,63,29241,44050,0.53,8961,6,3,37.75,0
16428,39,49778,28377,0.15,8762,11,1,97.25,0
16429,26,122379,10776,0.55,2904,4,5,76.85,0
16430,66,32651,33059,0.38,10649,13,2,74.01,0
16431,58,45966,30405,0.53,5011,3,2,81.79,0
16432,69,29275,1143,0.62,6709,11,0,63.86,0
16433,62,65606,26698,0.62,2028,14,7,62.49,0
16434,48,21658,18083,0.64,10559,3,7,42.52,0
16435,21,114499,46169,0.64,3436,2,8,23.57,0
16436,55,92468,23702,0.19,2240,3,4,49.47,0
16437,60,34248,34038,0.25,10998,4,3,56.56,1
16438,28,44437,42022,0.6,4916,10,8,89,1
16439,67,59727,2007,0.43,3257,4,2,46.14,0
16440,27,38201,28419,0.71,2756,14,3,89.47,0
16441,31,61150,47483,0.2,2875,10,7,38.58,0
16442,59,135148,44232,0.25,10407,14,1,95.02,1
16443,24,109891,11174,0.55,10124,7,2,13.5,0
16444,45,34999,31880,0.5,11709,4,2,57.28,0
16445,32,140703,8203,0.31,9948,9,7,38.94,0
16446,46,26376,37492,0.43,8040,8,1,36.5,0
16447,58,71673,29989,0.13,9616,1,7,17.15,0
16448,66,23476,28331,0.13,4336,10,6,71.32,1
16449,32,137393,45694,0.18,3804,1,0,45.33,0
16450,63,89902,23983,0.56,8616,13,7,95.41,0
16451,57,134510,30735,0.79,11898,6,0,74.12,0
16452,66,111269,41685,0.31,8472,4,8,49.86,1
16453,44,97994,21893,0.13,5342,10,0,66.46,0
16454,36,82878,16739,0.67,9080,6,4,15.94,0
16455,33,118331,30917,0.78,11729,9,7,63.02,0
16456,45,40615,21704,0.21,6283,10,3,69.95,0
16457,24,31164,31152,0.41,11161,5,5,19.55,0
16458,31,59316,48383,0.23,2548,8,0,71.42,0
16459,52,88560,39240,0.19,10652,2,2,52.66,0
16460,69,49559,8206,0.62,7415,8,4,53.17,0
16461,27,82968,24256,0.87,8783,8,1,75.12,0
16462,66,86800,25307,0.64,9273,2,0,50.48,0
16463,31,29047,5716,0.89,10863,7,8,31.09,0
16464,48,64985,36388,0.45,4484,8,7,36.85,0
16465,61,92123,19920,0.82,10427,7,2,76.45,0
16466,43,26577,38871,0.26,9616,6,5,16.39,0
16467,65,103171,43928,0.19,10324,3,7,85.67,0
16468,43,131100,24464,0.66,9978,11,5,62.4,1
16469,48,23870,39085,0.4,2848,11,7,75.43,0
16470,63,54094,14587,0.35,7843,3,2,40.93,0
16471,67,75329,2195,0.64,7594,8,3,30.05,0
16472,46,29217,26083,0.37,7432,4,7,82.41,1
16473,45,135049,23438,0.56,11960,13,9,19.2,0
16474,49,103138,21009,0.34,1678,10,9,24.93,0
16475,39,86141,41636,0.73,3411,8,7,35.64,0
16476,53,42343,36587,0.35,2999,14,5,41.61,0
16477,56,148307,22143,0.53,11689,13,9,28.33,0
16478,34,70822,14696,0.12,6012,10,5,92.14,0
16479,34,33003,8564,0.73,4175,6,8,12.45,0
16480,55,128793,4637,0.6,3670,3,7,82.31,0
16481,50,79538,35641,0.25,3832,12,2,47,0
16482,48,52089,18790,0.27,5489,10,6,85.25,0
16483,37,73595,29159,0.31,4254,2,8,81.64,0
16484,23,103197,6514,0.56,3550,1,9,20.89,0
16485,36,102318,35345,0.54,9953,12,2,69.98,0
16486,66,50029,22763,0.32,11186,4,8,44.06,0
16487,50,99023,13568,0.66,1831,8,4,83.89,0
16488,49,71324,29003,0.81,5856,4,9,86.59,1
16489,65,71962,6311,0.13,4319,8,8,27.01,0
16490,35,133037,42596,0.43,6042,13,0,53.08,1
16491,66,59042,39315,0.57,6368,8,3,63.5,0
16492,45,107601,18191,0.57,9624,11,8,58.97,0
16493,58,96380,21908,0.12,8122,1,8,32.66,0
16494,62,104859,2415,0.27,8083,13,5,34.52,0
16495,67,110933,41276,0.15,8577,6,9,87.24,1
16496,58,65957,48650,0.56,7922,11,5,12.94,0
16497,43,102864,19833,0.62,2658,10,2,33.61,0
16498,45,146358,16406,0.23,1793,8,9,30.08,0
16499,62,63739,30336,0.37,7848,8,4,43.36,1
16500,27,58733,30421,0.36,7316,1,7,71.75,1
16501,42,65389,37264,0.76,9984,8,1,57.9,0
16502,37,49715,12780,0.26,2661,13,1,58.66,0
16503,38,59116,40871,0.54,10102,9,3,75.82,0
16504,69,76922,13221,0.73,2008,11,8,83.09,1
16505,61,76251,22116,0.76,6676,14,4,24.39,0
16506,30,81794,40790,0.63,11831,6,2,19.72,0
16507,30,37580,41263,0.34,6379,13,7,37.11,0
16508,27,135900,15422,0.76,2893,7,6,84.48,1
16509,68,20823,42474,0.69,7031,6,8,58.76,0
16510,58,148001,22483,0.66,11668,5,9,22.85,0
16511,47,112008,41100,0.15,2206,1,5,24.74,0
16512,53,27084,6416,0.13,2798,2,1,90.84,1
16513,21,97991,16251,0.66,9113,10,0,43.03,0
16514,64,30607,28074,0.86,5358,2,4,32.98,0
16515,54,102455,47540,0.72,4607,11,6,72.44,1
16516,24,132540,13164,0.77,6219,9,6,87.47,1
16517,37,104930,3468,0.54,2240,6,1,49.82,0
16518,24,134540,44655,0.34,5399,3,5,81.2,0
16519,63,96355,3027,0.64,7105,3,0,48.7,0
16520,46,142225,24555,0.67,2934,14,0,72.23,0
16521,24,31969,12944,0.64,7042,10,1,61.73,0
16522,21,83059,1315,0.86,2821,10,4,90.5,0
16523,27,37333,15133,0.39,8709,2,9,39.25,0
16524,50,97236,37757,0.13,10702,7,9,79.34,0
16525,29,147182,34298,0.83,1675,14,1,71.55,0
16526,55,117328,25268,0.23,8570,1,9,85.49,0
16527,28,118847,44362,0.66,11012,1,2,64.68,0
16528,44,56668,5757,0.8,3971,14,8,51.41,0
16529,39,31945,41640,0.35,2939,10,4,14.45,0
16530,56,122528,49266,0.76,7438,3,2,85.57,0
16531,63,66526,30967,0.37,6647,1,4,91.89,0
16532,47,67717,26795,0.74,1708,13,2,50.47,0
16533,52,79426,29798,0.16,1747,11,4,30,0
16534,34,121170,43726,0.62,4394,14,9,68.24,0
16535,38,104166,34835,0.64,2289,3,5,20.95,0
16536,48,136524,32461,0.49,5580,12,8,13.68,0
16537,49,126572,34495,0.65,11952,9,1,36.11,0
16538,36,110480,17627,0.84,3246,7,2,71.19,1
16539,55,108896,27361,0.69,4061,13,5,83.28,1
16540,67,98349,1711,0.87,2617,9,1,24.12,0
16541,51,135036,12085,0.46,10548,7,7,95.15,0
16542,24,24601,28726,0.52,4469,11,9,59.69,0
16543,57,32930,8924,0.31,4354,14,6,93.27,0
16544,37,24333,16549,0.89,10732,9,0,23.48,0
16545,59,90935,9462,0.14,7286,11,4,51.22,0
16546,68,140384,43757,0.39,7820,13,4,48.77,0
16547,66,37839,3560,0.34,4702,3,0,47.05,1
16548,46,71337,22523,0.41,1797,7,5,93.77,1
16549,68,60204,20944,0.83,10689,6,1,86.45,0
16550,59,40195,3177,0.39,4163,2,2,81.48,0
16551,61,47848,21098,0.83,3815,6,4,35.75,0
16552,24,109229,36846,0.44,6095,3,5,40.51,1
16553,50,133251,28475,0.78,9459,2,1,33.34,0
16554,50,132265,43736,0.52,9207,5,3,81.41,0
16555,42,149703,33447,0.35,5058,5,2,45.35,0
16556,31,60854,22416,0.46,10605,11,0,98.08,0
16557,22,121986,15120,0.44,4928,2,3,42.79,0
16558,64,70998,3948,0.31,6241,3,5,25.28,0
16559,32,87390,3520,0.33,2504,8,9,93.69,0
16560,50,51558,8269,0.25,11001,5,6,80.44,0
16561,56,22985,27961,0.37,4093,8,5,62.49,0
16562,38,81794,14336,0.6,4270,10,0,87.26,0
16563,46,63585,46198,0.41,7317,4,4,95.45,0
16564,27,104814,15020,0.67,6563,4,4,87.52,0
16565,21,60264,28280,0.89,4902,13,5,91.41,1
16566,46,53326,44478,0.4,4240,6,4,34.41,0
16567,43,104816,17746,0.47,10613,10,8,55.98,0
16568,46,79261,3256,0.23,11412,11,5,81.58,0
16569,65,54022,41120,0.41,9594,14,8,57.34,1
16570,26,35667,28712,0.68,7670,14,3,67.77,1
16571,26,38065,13836,0.27,4683,5,2,93.06,0
16572,64,134382,26711,0.25,11207,5,5,36.58,0
16573,28,148145,5358,0.4,9484,9,0,58.55,1
16574,44,107191,12339,0.75,8804,6,9,60.72,0
16575,42,30006,33039,0.6,6242,14,4,42.36,0
16576,39,91819,22245,0.87,5352,3,1,43.14,1
16577,57,127158,48251,0.82,8165,11,5,79.21,1
16578,38,65076,18259,0.22,10825,4,2,93.66,0
16579,51,88861,8129,0.13,3002,9,8,67.04,1
16580,57,116319,49789,0.42,3136,6,1,53.91,0
16581,50,70393,43112,0.52,3309,11,0,77.53,0
16582,62,23143,41573,0.51,9958,14,6,99.8,0
16583,53,121341,42588,0.21,6373,8,4,17.42,1
16584,30,77505,12211,0.2,2167,11,0,68.64,0
16585,57,32417,31197,0.14,8880,7,4,60.05,0
16586,32,51300,16628,0.78,8976,12,3,64.92,0
16587,50,112062,27300,0.86,9745,1,0,12.05,0
16588,47,48896,46708,0.19,4321,1,7,96.01,1
16589,59,136469,48092,0.27,5445,10,3,17.69,0
16590,29,122979,18512,0.17,5990,14,9,37.67,0
16591,41,70629,21945,0.8,6107,7,6,36.85,0
16592,32,47606,42723,0.87,10492,13,5,75.98,1
16593,49,59916,34787,0.31,5920,2,8,70.38,0
16594,53,81330,22408,0.34,3526,9,0,15.56,0
16595,63,27551,49408,0.39,9865,14,9,23.47,0
16596,35,134794,21311,0.5,7848,12,8,38.69,0
16597,22,120972,36609,0.65,1554,10,7,73.37,1
16598,59,139623,12139,0.5,7366,12,4,93.63,0
16599,64,76422,39245,0.86,10401,9,2,38.39,0
16600,38,135852,42634,0.18,8974,14,9,57.3,0
16601,23,133216,18610,0.74,8948,12,1,43.53,0
16602,27,135845,29952,0.37,11332,2,8,61.96,0
16603,63,87782,14568,0.4,3314,9,2,66.52,1
16604,38,85391,25899,0.67,11405,9,3,56.65,0
16605,64,124957,44798,0.84,8647,10,5,45.01,0
16606,58,143546,13002,0.67,5736,6,4,89.18,0
16607,57,145006,8529,0.72,8612,5,5,82.17,1
16608,53,83411,19069,0.7,5753,10,1,99.86,0
16609,64,129437,49478,0.36,1604,2,4,47.14,0
16610,51,93185,4712,0.71,11641,6,3,13.49,0
16611,31,135199,40826,0.73,5884,11,0,68.62,1
16612,24,126745,20328,0.53,9361,9,3,80.51,0
16613,38,20888,18711,0.53,2708,3,1,94.31,0
16614,24,127519,6906,0.71,4495,3,6,10.93,0
16615,69,147574,30107,0.75,9142,11,6,89.16,1
16616,54,77135,18813,0.37,5820,4,4,56.51,1
16617,49,49424,10153,0.74,3406,10,0,43.73,0
16618,44,61559,47213,0.75,3210,11,0,29.97,0
16619,42,137710,32679,0.29,5679,12,6,83.27,0
16620,22,137218,30588,0.67,11283,4,9,42.74,0
16621,64,31075,49096,0.25,3639,1,0,64.41,0
16622,26,42699,24770,0.17,1507,2,1,56.05,0
16623,62,67972,19852,0.56,5145,6,3,33.68,0
16624,45,136752,48422,0.83,8721,5,4,80.9,0
16625,41,29950,20612,0.13,8830,10,0,36.84,0
16626,36,25413,31907,0.76,11346,4,0,80.86,1
16627,51,59305,31171,0.51,10170,10,2,46.86,0
16628,34,148821,16448,0.79,6890,9,0,12.71,0
16629,59,23569,4966,0.77,11976,2,2,79.07,0
16630,48,86778,42876,0.8,3514,12,4,90.93,0
16631,52,122633,22401,0.72,8928,8,2,20.78,0
16632,48,50085,22539,0.77,8625,12,9,62.67,1
16633,69,96023,35018,0.24,3127,11,7,16.46,1
16634,29,103845,5688,0.34,6224,4,4,84.69,0
16635,65,116307,21457,0.29,11102,9,4,98.92,0
16636,42,112174,37555,0.69,9025,4,5,54.55,0
16637,52,56163,42899,0.22,2742,2,3,38.21,0
16638,25,69592,32379,0.25,7084,14,4,86.12,0
16639,43,107151,11470,0.8,9088,14,5,56.87,0
16640,25,77333,39426,0.66,10864,6,5,50.41,0
16641,62,137431,10193,0.8,6976,13,4,30.5,0
16642,52,28039,35980,0.21,8718,12,9,65.44,1
16643,30,28198,40635,0.42,11793,14,5,64.57,1
16644,59,54354,40731,0.33,9628,9,8,33.66,0
16645,35,135513,23077,0.11,7289,7,7,29.03,0
16646,27,23824,45097,0.33,11573,1,3,49.47,0
16647,49,70420,37759,0.4,4684,14,1,50.57,1
16648,67,109535,10295,0.17,10118,9,3,21.56,0
16649,23,23436,15735,0.55,4045,6,5,34.85,0
16650,39,113550,48011,0.41,2815,9,9,24.43,0
16651,30,60857,46185,0.14,7989,2,6,91.13,1
16652,48,36057,4032,0.66,10202,11,3,16.69,0
16653,49,21310,44773,0.68,10132,7,2,89.09,1
16654,35,146913,37671,0.77,7365,8,0,57.51,0
16655,55,95355,46019,0.49,11347,8,6,69.88,0
16656,26,133769,30897,0.87,7622,5,0,93.09,1
16657,32,143916,26836,0.83,4269,7,7,42.88,0
16658,67,98993,37438,0.54,7871,14,4,73.24,0
16659,58,86013,22278,0.46,4544,7,7,70.45,0
16660,33,80022,22902,0.1,6709,3,1,98.95,0
16661,49,28906,37091,0.67,10087,11,2,14.14,0
16662,39,29868,8120,0.55,2327,11,3,50.99,1
16663,23,38546,8859,0.85,9328,2,1,99.06,0
16664,28,118812,33867,0.58,9003,5,3,39.51,0
16665,28,92855,31611,0.89,8831,4,5,96.91,1
16666,40,149080,37424,0.78,4504,8,6,83.5,1
16667,67,53149,46477,0.86,6160,12,5,40.54,0
16668,24,144060,7786,0.36,2291,14,6,12.62,0
16669,41,133591,34461,0.22,2002,5,1,35.23,0
16670,23,87381,22185,0.74,5929,13,0,21.13,0
16671,65,43684,41977,0.73,6086,9,8,48.56,0
16672,28,49858,32190,0.27,7226,7,6,94.56,0
16673,43,65330,4709,0.71,3548,11,1,56.14,0
16674,36,128214,20154,0.57,6979,1,6,50.28,1
16675,33,143980,21859,0.19,4174,2,3,29.42,0
16676,23,79204,48611,0.5,9220,8,2,65.93,0
16677,68,112203,5209,0.84,11926,10,3,50.98,1
16678,29,45293,24379,0.51,5002,13,4,79.54,0
16679,34,76869,15846,0.73,5110,8,8,56.45,0
16680,33,110429,19003,0.12,3670,2,3,89.79,1
16681,27,24629,26426,0.68,2742,13,8,80.47,1
16682,35,25704,43856,0.86,2939,7,3,23.06,1
16683,27,21776,26551,0.5,10901,8,0,22.24,0
16684,58,77255,19900,0.37,9606,4,0,12.19,0
16685,54,68281,13380,0.62,4776,3,3,43.21,0
16686,61,136972,10707,0.83,5373,10,3,14.92,0
16687,42,133532,25379,0.24,10081,9,9,50.5,0
16688,44,51236,26068,0.42,7947,2,6,31.72,1
16689,69,86780,7906,0.23,9674,14,0,54.84,1
16690,57,21333,16895,0.5,3202,3,4,24.25,0
16691,64,89205,20420,0.53,3035,8,9,59.43,0
16692,21,103120,16212,0.86,11689,2,7,96.98,1
16693,30,70946,15323,0.43,9442,5,7,67.35,0
16694,63,133883,33934,0.55,11489,10,6,60.8,0
16695,36,75333,8348,0.81,6567,12,3,80.92,1
16696,66,47277,1575,0.36,5821,8,6,10.5,0
16697,28,70606,40939,0.64,11536,7,0,35.42,0
16698,69,21933,16748,0.71,4060,4,5,98.83,1
16699,45,53514,4343,0.36,8653,10,6,80.44,0
16700,32,142058,43115,0.23,1528,9,2,18.12,0
16701,45,127336,26391,0.5,10672,2,7,39.38,0
16702,37,109893,23407,0.39,5083,13,7,49.59,0
16703,46,112607,43495,0.31,6608,13,7,94.11,0
16704,66,82958,44693,0.88,11350,7,4,62.76,1
16705,68,26827,41747,0.5,9021,7,6,16.95,0
16706,34,50844,10154,0.79,6320,7,4,55.82,0
16707,61,134501,22555,0.26,8115,7,7,36.04,0
16708,56,111200,27623,0.85,7958,5,8,40.48,0
16709,43,20792,39177,0.74,6907,1,3,20.28,0
16710,63,59695,38309,0.75,10531,4,3,51.29,0
16711,26,103187,21244,0.41,3914,5,6,70.25,0
16712,67,62510,28927,0.49,5926,13,6,78.36,0
16713,25,59137,2067,0.57,10088,10,7,72.58,1
16714,63,133104,18265,0.73,7440,4,6,69.45,0
16715,45,104610,7909,0.78,10076,13,6,88.23,1
16716,38,93410,22416,0.16,7197,7,5,39.91,0
16717,33,102212,15236,0.82,5082,13,5,29.31,0
16718,63,59632,32365,0.85,8697,2,9,18.05,0
16719,34,56790,27125,0.57,8051,2,2,24.91,0
16720,48,144284,11929,0.25,10635,11,3,23.45,0
16721,38,103568,42060,0.75,6585,2,9,92.12,1
16722,48,149779,32411,0.54,6662,10,3,26.25,0
16723,47,50885,16319,0.75,11477,3,8,18.45,0
16724,52,85214,36584,0.75,10538,5,5,46.02,1
16725,67,96544,7411,0.17,11173,14,9,25.26,0
16726,29,64870,32602,0.59,7138,10,2,21.75,0
16727,60,148217,49489,0.49,4615,9,3,42.62,0
16728,52,68110,8204,0.86,7157,3,5,92.74,1
16729,40,129414,19899,0.34,2886,6,5,12.74,0
16730,48,25171,25517,0.26,6740,6,4,28.69,0
16731,53,29589,35507,0.82,11897,11,0,84.18,0
16732,24,38077,5052,0.22,10972,6,9,32.07,0
16733,66,84874,39554,0.65,3098,5,5,49.7,0
16734,54,92246,13013,0.34,3482,14,3,18.87,0
16735,68,135725,46364,0.55,8978,14,7,81.57,0
16736,23,105772,38488,0.59,1812,2,9,76.28,0
16737,46,58227,48213,0.43,6736,1,0,21.53,0
16738,28,34937,37494,0.88,5359,5,4,95.32,0
16739,26,29754,1678,0.21,7537,8,3,63.16,0
16740,36,45688,31352,0.41,6797,10,4,81.83,0
16741,44,27048,46797,0.44,3664,5,8,78.74,0
16742,68,42568,10098,0.6,3199,14,6,56.72,0
16743,59,117583,9459,0.43,3278,3,2,77.27,0
16744,50,95019,39894,0.18,5769,3,2,31.4,1
16745,65,37545,28679,0.86,2248,2,6,11.91,0
16746,33,102949,33666,0.43,7798,7,0,40.79,0
16747,25,114449,14227,0.37,7278,13,7,23.73,0
16748,45,65217,5906,0.46,3307,14,2,98.3,0
16749,40,68122,8898,0.27,11225,2,7,93.13,0
16750,38,145619,48207,0.18,7953,6,7,22.97,0
16751,67,149832,34884,0.22,5296,12,1,40.96,0
16752,38,53746,7344,0.23,9678,8,2,55.84,0
16753,22,28709,42858,0.26,9404,8,9,45.89,0
16754,30,147873,28366,0.44,11973,2,0,73,0
16755,65,45358,46980,0.6,4922,6,5,55.32,0
16756,67,134064,47846,0.6,3709,12,2,60.87,0
16757,32,31023,11836,0.1,4238,3,8,70.99,0
16758,67,115387,18442,0.84,9983,9,0,12.13,0
16759,33,48756,41920,0.76,4240,3,7,11.12,0
16760,67,83175,42747,0.87,8245,1,6,26.03,0
16761,31,74281,13686,0.39,11642,13,6,74.65,0
16762,39,69289,44604,0.63,3935,9,7,31.64,1
16763,55,78097,11356,0.23,4327,13,8,92.82,0
16764,59,96681,42163,0.75,9872,8,7,17.06,0
16765,46,106728,28793,0.23,6680,12,5,62.19,1
16766,66,67259,3491,0.36,10862,13,0,12.3,0
16767,34,38839,22206,0.49,4243,2,0,97.49,0
16768,65,47410,14928,0.58,7396,10,6,29.23,0
16769,64,125696,40772,0.55,2635,14,2,62.89,0
16770,44,143459,12560,0.18,3210,10,2,95.77,1
16771,61,31447,8011,0.44,3844,3,8,12.73,0
16772,21,137954,23084,0.84,6286,7,9,56.15,1
16773,63,106569,45518,0.8,8784,6,3,57.4,0
16774,42,126891,29633,0.57,5474,8,2,41.63,0
16775,43,95665,5862,0.56,8694,10,1,68.91,0
16776,39,115894,39118,0.19,5003,13,4,58.83,0
16777,38,33907,13682,0.26,3858,5,8,32.42,0
16778,32,41637,46303,0.3,9370,5,7,73.48,0
16779,48,58196,12703,0.49,8518,2,7,51.96,1
16780,48,42369,43379,0.69,10081,6,0,52.33,0
16781,53,115017,16096,0.47,9595,12,8,95.67,0
16782,39,117217,15106,0.2,9129,12,7,58.15,0
16783,48,22589,1355,0.45,7649,11,2,80.62,0
16784,69,43560,9432,0.23,8346,13,7,88.06,0
16785,57,23034,16700,0.7,4558,13,8,62.27,1
16786,46,20169,26196,0.23,6125,11,1,80.77,0
16787,55,112449,32650,0.49,1658,5,0,37.86,0
16788,54,23239,47618,0.65,11371,9,0,26.37,0
16789,55,23415,18238,0.28,9921,14,0,72.6,0
16790,60,105488,45703,0.16,7125,3,4,93.36,0
16791,36,96944,28776,0.55,11417,5,1,13.82,0
16792,58,23484,7704,0.14,6287,3,3,78.68,0
16793,33,73987,21008,0.57,3180,9,0,12.56,1
16794,43,38225,16379,0.7,7802,9,1,51.27,1
16795,42,100459,43020,0.36,2795,14,6,70.95,0
16796,36,141566,9573,0.49,8324,10,8,46.48,0
16797,48,81104,23415,0.84,5376,13,5,37.09,0
16798,68,40936,23566,0.48,4484,7,9,26.82,0
16799,55,59612,2132,0.9,6416,14,9,98.01,1
16800,65,104946,49302,0.23,3323,1,4,61.33,1
16801,66,115533,44798,0.67,3828,9,9,21.51,0
16802,28,140877,35847,0.62,10050,14,6,14.33,0
16803,64,122269,1944,0.8,10704,9,8,31.91,1
16804,42,59952,6840,0.17,9281,10,1,58.48,0
16805,41,78945,40442,0.32,9473,5,5,77.68,0
16806,46,107399,44489,0.21,6711,11,2,98.29,0
16807,60,25380,46261,0.85,4394,2,9,85.06,1
16808,41,70298,45278,0.44,4195,13,9,65.08,0
16809,45,106246,34602,0.83,5596,1,3,69.98,0
16810,61,100821,21134,0.34,5541,2,4,56.99,0
16811,21,47260,5184,0.2,6910,4,4,49.11,0
16812,26,52879,28963,0.34,2769,4,9,80.63,0
16813,43,36143,8178,0.58,2763,1,7,25.96,0
16814,43,69744,6168,0.78,8124,13,4,40.05,0
16815,63,92949,33654,0.41,8297,13,1,98.08,0
16816,63,51578,5991,0.83,7136,8,1,61.46,0
16817,43,100262,9146,0.3,2347,10,0,54.87,1
16818,52,77331,47652,0.65,6384,12,1,86.57,0
16819,50,112551,6290,0.69,3861,8,0,78.58,0
16820,33,83815,25549,0.32,3686,8,2,39.34,0
16821,63,135926,15844,0.12,1997,5,4,66.34,0
16822,38,91519,29882,0.39,3668,10,2,26.69,0
16823,43,39178,41919,0.14,8108,2,6,14.77,1
16824,35,112526,1028,0.82,8633,4,9,99.09,1
16825,53,95857,19244,0.86,8553,1,1,76.35,0
16826,41,80197,8934,0.69,3911,10,4,93.77,0
16827,59,129365,30845,0.68,11213,1,2,84.87,0
16828,43,148075,36340,0.29,2163,12,1,48.53,0
16829,47,56366,49049,0.16,2466,10,3,87.53,0
16830,65,72955,41819,0.74,10241,3,8,80.8,1
16831,64,119830,21398,0.55,10765,4,8,33.24,1
16832,38,126213,31061,0.65,6342,12,5,66.07,1
16833,44,120273,3127,0.72,11828,11,6,37.45,0
16834,67,61911,11083,0.43,2392,12,0,31.06,0
16835,60,103422,20091,0.22,10940,11,2,17.36,0
16836,62,73619,10933,0.74,3933,3,1,58.88,0
16837,27,64296,16877,0.46,2690,12,8,45.32,0
16838,68,42791,35581,0.76,3237,11,9,17.92,0
16839,40,28301,13519,0.45,10345,3,7,74.65,0
16840,47,146866,8816,0.27,7527,8,2,75.08,0
16841,26,120658,9351,0.24,1836,4,9,31.18,1
16842,47,123623,16648,0.7,1934,3,7,96.03,1
16843,29,118529,45002,0.56,2771,9,9,80.01,0
16844,65,132824,28461,0.42,6082,12,7,82.48,0
16845,51,55779,42264,0.49,11523,12,7,10.33,0
16846,41,56894,45901,0.54,11192,1,3,98.06,0
16847,46,118917,42359,0.29,11848,8,6,99.13,0
16848,60,99618,45480,0.4,8343,5,9,55.65,0
16849,68,69250,40017,0.33,6689,14,7,98.65,0
16850,65,90994,16441,0.41,3267,8,9,65.09,0
16851,33,61770,40253,0.5,2304,10,4,22.06,1
16852,69,42300,10177,0.24,11684,3,8,83.28,1
16853,43,138025,35573,0.41,9365,6,8,60.23,0
16854,40,88235,22431,0.41,6278,11,2,40.81,0
16855,57,49485,22924,0.33,4680,14,2,31.26,0
16856,48,140605,35864,0.9,3811,7,7,56.7,0
16857,37,60285,13493,0.16,10220,8,6,72.26,1
16858,48,86555,6337,0.61,3885,7,8,88.93,1
16859,61,137713,17035,0.24,11280,7,1,63.88,0
16860,22,52471,24318,0.77,8642,2,1,47.38,0
16861,45,68671,43305,0.83,3144,3,6,66.89,0
16862,61,138216,42190,0.42,3092,6,7,54.73,1
16863,26,40270,4782,0.76,1577,3,2,68.68,0
16864,31,108151,14798,0.3,7158,9,0,64.81,0
16865,58,139870,20884,0.21,7050,9,9,98.08,0
16866,26,147897,10074,0.35,4193,6,6,66,0
16867,65,33698,28349,0.37,8452,1,5,72.19,1
16868,31,134454,27907,0.42,2838,1,0,90.31,0
16869,34,123882,22989,0.4,4794,4,8,92.17,0
16870,22,92265,40187,0.43,6808,11,5,22.68,0
16871,60,59729,9624,0.67,7948,10,4,50.84,0
16872,23,31171,8889,0.3,6471,8,2,94.85,0
16873,55,99483,28256,0.11,6374,3,8,96.38,0
16874,53,80684,11455,0.49,5425,4,6,27.1,1
16875,44,75165,48200,0.46,9414,12,3,49.93,0
16876,39,69948,12194,0.15,3587,11,0,35.08,0
16877,38,54725,22622,0.21,10829,6,3,81.17,1
16878,69,39450,27988,0.51,10370,11,2,86.7,0
16879,44,33300,8570,0.29,9289,9,5,52.23,0
16880,65,145900,22487,0.8,9921,4,0,70.81,0
16881,55,104600,1617,0.24,4328,3,3,88.3,0
16882,21,24441,46452,0.12,11815,10,0,73.86,1
16883,56,131315,42277,0.46,3812,10,0,24.08,0
16884,45,39332,48485,0.89,7958,9,5,74.08,1
16885,65,40115,7285,0.61,8271,7,5,24.31,1
16886,69,119405,34224,0.38,9182,9,8,68.84,0
16887,63,107404,1500,0.11,7142,11,6,40.02,0
16888,54,61997,29994,0.49,9598,10,5,15.08,1
16889,45,106151,37642,0.27,11084,6,2,30.38,0
16890,36,33615,24014,0.62,5235,4,2,52.15,0
16891,54,34732,5973,0.57,3524,5,4,99.46,0
16892,49,45367,5774,0.31,9377,10,5,33.01,0
16893,39,130670,16519,0.16,3160,12,5,98.09,0
16894,43,62738,48117,0.7,1729,2,7,42.78,0
16895,39,131296,21580,0.57,11313,3,7,96.4,0
16896,45,20981,24099,0.77,7941,5,0,96.05,0
16897,36,82881,47390,0.31,3078,13,2,22.86,0
16898,29,78609,38484,0.62,7529,3,4,84.58,0
16899,21,107090,43588,0.19,5287,3,8,56.56,0
16900,62,110855,49855,0.33,1780,9,3,71.76,0
16901,39,101666,14302,0.63,4015,4,4,79.85,0
16902,53,104351,4234,0.76,3955,14,0,21.21,0
16903,54,28566,7494,0.36,7493,4,6,81.91,0
16904,36,111865,15239,0.74,2268,1,1,37.25,0
